category,sequestration_rate,pollution_level,carbon_capture,air_quality_index,plant_type,plant_age,measurement_date,ambient_temperature,soil_moisture,light_intensity
Grassland,16.991241472540423,181.93737983889878,734,396.7241974801291,Mr. Steven Treutel,18,2024-11-06T11:14:12.664Z,-34.75024865474552,19.09011666988954,210.7271001643967
Deciduous,81.27969169197604,55.23308902606368,758,380.58980190055445,Randall Fay,96,2025-06-02T02:21:27.668Z,-32.004359690472484,39.41291025723331,430.7704504041467
Coniferous,85.4362335933838,224.10989406495355,837,238.24547363468446,Alexander Tremblay,4,2025-06-25T11:40:33.258Z,37.77080406434834,49.87286526081152,708.9355840606149
Grassland,1.999946361174807,50.1490210541524,500,287.36924114637077,Juanita Metz DVM,62,2025-08-11T23:46:36.965Z,-32.794782938435674,53.12145559769124,84.38646017480642
Deciduous,35.19781209528446,143.9235053039156,423,415.846328525804,Kathy Mraz,10,2024-11-11T08:17:11.125Z,-34.06144385226071,12.51673607248813,19.180161863099784
Coniferous,77.12872810848057,432.4899406945333,351,469.38874993636273,Blake Satterfield,97,2024-11-12T01:32:48.287Z,-2.0305438665673137,24.18824570532888,480.59668073500507
Grassland,89.27014526887797,396.98363147256896,299,394.48150896071456,Tonya Erdman,38,2025-10-13T18:15:40.487Z,43.799768085591495,14.380434229969978,141.05329728638753
Deciduous,90.55110936122946,223.7174628379289,293,493.31316702696495,Fernando Ernser,61,2025-04-26T18:15:24.380Z,-45.66669480409473,18.290375856682658,282.7709561320953
Coniferous,39.78994668740779,240.54512468678877,856,433.82896458590403,Shelia Wuckert V,23,2025-08-14T01:06:06.117Z,-5.590349901467562,6.618595544947311,594.6369354773778
Grassland,17.162630263715982,110.16972484532744,915,340.36073378124274,Jaime Auer,96,2025-01-31T01:30:48.194Z,-3.032141667790711,15.201119960751384,197.19714426295832
Deciduous,39.65608720341697,292.032426541904,901,124.69068173831329,Jan Ziemann,71,2025-06-30T17:31:17.590Z,-12.775199091993272,17.085336145479232,319.2062540417537
Coniferous,89.20697485865094,56.5392300193198,89,87.42352822353132,Tricia Doyle,78,2025-03-09T21:38:17.000Z,4.3491779593750834,14.990473924670368,524.8652426467743
Grassland,80.70390651165508,348.93786146258935,909,190.08018367527984,Lewis Streich,24,2024-10-24T15:49:25.252Z,-37.400661362335086,1.2022321014665067,187.61802852293476
Deciduous,58.34863957250491,8.692822425626218,327,120.22311384882778,Keith Rowe,44,2025-07-02T09:19:48.328Z,-0.9505068650469184,6.34404409583658,281.9197476883419
Coniferous,79.37176133459434,202.09690632345155,178,207.81919655343518,Arturo Veum Jr.,59,2025-03-08T22:06:22.249Z,33.10228909831494,14.75572050199844,572.0827624367084
Grassland,66.10785912862048,289.9530520325061,281,274.0042669286486,Josefina Osinski,57,2025-07-12T05:40:43.448Z,14.30451211053878,89.35159283177927,196.92319939751178
Deciduous,53.55293857003562,437.4124376261607,98,327.13482733326964,Ben Osinski,19,2025-04-19T07:50:06.738Z,-10.461441962979734,87.91445838101208,862.9297733870335
Coniferous,27.68450919003226,89.83244402892888,544,61.731363392667845,Lindsey Nienow,67,2024-10-27T02:44:07.114Z,-12.062956346198916,24.06735409842804,426.964025107678
Grassland,4.504087102832273,318.75943114538677,833,337.8559578936547,Silvia Kling,41,2025-01-17T20:09:29.823Z,42.41395245771855,57.8810761384666,277.7634759754874
Deciduous,92.14056275296025,467.43597054155543,733,268.4836184992455,Edward Champlin,1,2025-04-12T21:46:10.926Z,-15.355369565077126,92.81853367621079,187.67084194975905
Coniferous,1.852701883064583,142.47663664165884,240,6.8290362630505115,Gerald Klocko,96,2025-04-12T07:29:15.527Z,-42.75095753837377,19.818885928718373,952.7263280742336
Grassland,25.109119599685073,275.5728860117961,613,295.3293538244907,Frederick O'Hara,49,2025-05-25T06:58:56.128Z,-10.601580492220819,53.00797745306045,938.0479958327487
Deciduous,8.883109491318464,276.937893884955,383,270.5731801218353,Robyn Kiehn,55,2025-09-03T00:49:05.540Z,-13.42591114807874,26.155237814877182,404.8938746252097
Coniferous,79.79902715142816,304.08483185386285,338,35.83040782017633,Mattie Donnelly,21,2025-01-16T21:58:16.621Z,-22.481534257531166,77.45992527646013,59.9281774724368
Grassland,25.586698406375945,107.02868704684079,765,435.3685437391978,Rosie Reichel,42,2025-06-02T21:57:51.148Z,-15.630033798515797,6.876657294807956,250.3197459152434
Deciduous,77.86382993496954,321.7115599310491,162,236.41879767016508,Dr. Clifton Satterfield,74,2025-01-22T10:26:52.117Z,49.23466851469129,93.69684791867621,528.7334687169641
Coniferous,34.51549290679395,157.03937217756175,671,207.91698456788436,Patti Cole III,12,2025-07-19T13:10:26.174Z,33.82468521595001,17.17713298671879,373.2088264855556
Grassland,60.728474852396175,31.705673549324274,140,64.67544561135583,Marta Fahey,14,2025-07-29T13:12:38.100Z,15.654017380438745,20.7633976994548,797.6364988447167
Deciduous,29.85605446738191,271.872448456008,89,392.89252552669495,Maryann Steuber,42,2024-12-17T23:54:10.819Z,-42.451981571502984,10.245639555621892,241.2272566659376
Coniferous,50.659956405404955,305.50892886403017,754,77.604626275599,Jonathon Paucek,78,2025-05-09T07:42:46.382Z,-11.282141180709004,6.055474116932601,668.9604332996532
Grassland,79.2003812333569,46.874582519289106,437,470.51468177791685,Andre Wintheiser,61,2025-03-27T07:58:22.950Z,-36.392769031226635,60.03662247909233,65.09048333950341
Deciduous,16.662095360457897,421.4537899068091,978,133.71278324886225,Maggie Parker,93,2025-05-12T05:22:25.794Z,1.7773232888430357,19.516915512038395,873.9368894407526
Coniferous,53.321450028568506,168.62312357733026,247,127.43622434511781,Brett Paucek,85,2025-05-15T08:08:51.796Z,-40.21222142037004,63.70535343675874,23.412375133717433
Grassland,99.44063746579923,103.58256529620849,901,2.4380908426828682,Harriet Ferry,56,2025-09-23T01:16:58.266Z,-35.026165610179305,74.59333171090111,728.9177458432969
Deciduous,32.35020422353409,21.082878339104354,281,72.60950541147031,Annette Waelchi,47,2025-07-11T23:28:40.923Z,-37.140743946656585,78.52518235426396,129.5133024342358
Coniferous,77.36681360378861,156.9768849350512,727,363.04549565771595,Israel Nikolaus,57,2025-07-23T03:12:11.104Z,45.29859330505133,58.02843549894169,489.1789550515823
Grassland,31.17703224415891,130.2381155763287,12,375.8339512089733,Linda Mayer,90,2025-07-02T23:52:12.267Z,-6.615528627298772,22.43705652235076,723.1313332917634
Deciduous,20.073560308432207,21.68237778614275,401,14.341967993183061,Lorenzo Balistreri,94,2025-01-26T00:32:32.243Z,28.134956117719412,75.29288648115471,896.5723216903862
Coniferous,39.146300443448126,41.74855617014691,718,150.96832104679197,Lucas Cruickshank,55,2025-01-23T19:52:21.703Z,-9.950631204992533,80.36446452862583,122.8051012607757
Grassland,39.62474019941874,68.03267939109355,87,331.68874065601267,Lindsay Thiel,40,2025-01-13T22:08:50.182Z,45.01336619723588,46.98655533208512,665.4589037292171
Deciduous,10.11435960023664,243.88491180655546,720,3.6656944470014423,Faith Pfeffer II,92,2024-12-09T08:08:41.741Z,13.422646163962781,90.62976408866234,224.73163492023014
Coniferous,55.21776539622806,423.1769073049072,648,465.6534148780629,Nick Gleichner,23,2024-12-02T23:09:29.020Z,-31.27527271863073,11.241834214655682,868.8854787677992
Grassland,78.16775222239085,418.5426820218563,799,318.7742554503493,Lindsey Franecki,54,2025-07-03T13:40:06.772Z,-30.001908401027322,58.31334244995378,650.1127147828229
Deciduous,70.87595450272784,245.79458017763682,392,178.38200483703986,Otis Braun-Hudson,84,2025-06-25T19:58:10.517Z,45.49270758870989,10.172217600047588,984.1042712738272
Coniferous,76.20760328928009,296.90778010408394,141,9.597804098390043,Kristine Bogisich,37,2025-07-19T03:36:14.357Z,4.993147891946137,14.138475004583597,617.1952978372574
Grassland,75.1348274787888,423.0372061082162,285,106.26517103426158,Miss Delores Koss-Grimes,35,2025-03-01T06:15:12.821Z,35.88056140579283,90.4741767628584,754.8535096247215
Deciduous,56.1061558178626,161.8804496973753,893,67.9633361035958,Marc Towne,26,2025-07-27T14:49:42.666Z,-32.83064074348658,66.39608383807354,469.50599833461456
Coniferous,47.15189917641692,240.82902531768195,632,184.0650258497335,Robin Schmitt,30,2025-07-26T06:01:31.529Z,-41.95170337334275,14.264696401776746,294.0325013969559
Grassland,45.09114194312133,118.5804448092822,798,180.1372906109318,Mr. Andre Collier,77,2025-09-12T10:24:23.974Z,-33.43204616103321,18.805706912418827,757.350005676737
Deciduous,46.533356527099386,194.7052498278208,460,237.21115040942095,Devin Botsford,37,2025-02-15T03:51:12.397Z,-26.033151266165078,81.63591968500987,259.08792589465156
Coniferous,29.181785803521052,102.59017453948036,894,412.5742132922169,Milton Cruickshank,40,2025-10-03T05:21:43.474Z,-26.648976025171578,69.07663355045952,164.63119168416597
Grassland,65.18663678388111,79.57119676447473,335,436.5432021690067,Brandi Maggio,50,2025-06-10T17:27:11.700Z,-11.75856098998338,39.2710832755547,943.1881109380629
Deciduous,82.19435753603466,339.89485186710954,110,61.85447303252295,Mrs. Anna Steuber,72,2025-05-20T14:58:09.677Z,13.19364127703011,86.47154710371979,438.6373143233359
Coniferous,81.5602229249198,290.13189127645455,969,265.63176949392073,Mildred Paucek,80,2024-11-26T10:13:58.319Z,-4.928117571398616,60.08723597484641,221.71003581467085
Grassland,79.18334881635383,499.26722889533266,495,88.9910683198832,Tricia Lesch,8,2024-11-14T02:57:35.111Z,-29.741096240468323,97.54875435843132,124.04730593040586
Deciduous,37.33255288004875,474.4474524820689,688,385.52505450788885,Courtney Franey,32,2024-12-03T12:35:18.363Z,30.84743528161198,48.34029134036973,333.51560869673267
Coniferous,70.19544639415108,441.59950543008745,482,493.7872593253851,Mr. Wilfred Miller,99,2025-07-06T19:11:50.587Z,-46.428863727487624,54.52545835706405,593.6268743572291
Grassland,5.645632317522541,306.97421012748964,484,499.2784738501068,Alvin Towne,34,2025-05-23T22:42:00.168Z,1.5554940095171332,84.57041762559675,668.3585608727299
Deciduous,2.2435010315384716,484.1716665129643,35,116.88921497389674,Emilio Cassin V,87,2025-08-24T08:12:16.396Z,1.2463241117075086,19.979598151287064,17.930178890004754
Coniferous,28.49075030745007,469.4445159055758,676,441.4061340801418,Grady Farrell,78,2025-09-19T08:29:59.424Z,-24.72889218479395,7.015454945620149,298.6355911826249
Grassland,21.984964336035773,265.12938280869275,674,130.75637650769204,Brenda Metz,94,2025-09-24T16:27:52.302Z,7.131508574821055,28.363945209188387,625.2331383612473
Deciduous,79.00466527161188,204.14765230519697,43,276.74739735457115,Nichole Luettgen,6,2025-08-22T04:39:41.901Z,-19.203145941719413,35.775316062383354,964.8652392677031
Coniferous,12.571939238579944,30.49151063268073,221,58.40464540896937,Robin Shields,82,2025-04-29T14:14:14.446Z,1.0655580088496208,49.793764050351456,536.8373039858416
Grassland,73.39127304032445,141.8766738588456,589,331.2649654841516,Sheri Emmerich-Bruen,30,2025-07-14T03:53:14.320Z,19.06838973518461,30.488580886740237,24.642460526898503
Deciduous,32.03466030792333,306.4641880451236,109,40.11975107109174,Carole Breitenberg,34,2025-10-11T14:48:42.107Z,48.740917327813804,31.54155255877413,359.8807243159972
Coniferous,44.40028941980563,130.72514142584987,390,27.23095997190103,Shelley Harris,12,2024-11-12T03:02:21.052Z,-19.607876194640994,71.60433331364766,591.7844845252112
Grassland,35.86301466426812,80.25608267448843,898,13.06386915454641,Katrina Simonis,3,2025-03-22T19:34:57.612Z,21.916554123163223,67.3528748601675,770.6098534136545
Deciduous,82.89859207998961,24.12645052955486,811,262.0814840984531,Jimmy Quitzon,2,2025-03-10T01:48:32.739Z,-7.623860542662442,60.46658307570033,118.24704543547705
Coniferous,27.803158815950155,8.521215890301391,901,209.50069285207428,Derrick Runolfsson,10,2025-08-18T21:56:27.446Z,13.889789767563343,48.21490095020272,612.3383861533366
Grassland,88.38273515063338,261.68156642024405,3,395.53679673559964,Johnny Cole,80,2025-07-10T23:27:18.923Z,35.327961621806026,56.14587708702311,551.8635585946031
Deciduous,45.241508851991966,150.35279666492715,618,176.89298969809897,Jill Franecki,28,2025-08-14T20:54:59.771Z,46.170243551023304,60.644689603941515,273.76722504524514
Coniferous,90.18923816387542,341.67795323976316,2,374.1005578180775,Jackie Gusikowski,26,2024-12-30T11:32:23.739Z,36.731727491132915,97.68358808360063,448.34442817466334
Grassland,24.757704818155617,295.89371713018045,839,134.45339458039962,Eunice Heidenreich,45,2025-09-05T17:18:07.616Z,22.641311679035425,13.25720392423682,861.8046079827473
Deciduous,90.95146181737073,448.0181863089092,702,316.4170107622631,Marty Ferry,42,2025-05-27T18:22:05.632Z,-3.5209862049669027,33.06629811273888,238.3691847550217
Coniferous,68.03533852752298,442.74876415985636,504,405.5356413125992,Brenda Schoen,36,2025-07-08T09:09:18.337Z,-37.65685488469899,20.644531631842256,957.8403054655064
Grassland,12.138669043313712,332.35154922050424,795,364.7570858937688,Daniel Waelchi,69,2025-02-20T16:32:43.545Z,-25.908913416787982,25.98387036821805,900.055273906095
Deciduous,43.829423274612054,456.6703388339374,855,316.8828593320213,Genevieve Wintheiser,73,2025-08-03T07:14:33.521Z,-36.280939215794206,16.580563618103042,908.3129300628789
Coniferous,37.274483140790835,204.7736526299268,35,115.0141137985047,Louise Murazik,1,2025-02-02T08:40:37.372Z,-3.8315962068736553,99.06072058621794,212.2602807439398
Grassland,47.922002483159304,178.86377400974743,433,94.60001323511824,Mrs. Beulah Zieme II,34,2025-07-26T16:20:54.266Z,37.766993907280266,48.56627654633485,358.1753720440902
Deciduous,56.08260804484598,32.13454680889845,871,408.6652259572875,Julio Weimann,74,2024-12-03T15:14:37.801Z,24.69947619829327,6.812778320396319,659.9649864165112
Coniferous,71.08085234067403,148.7145642861724,405,493.76869394420646,Jay Wisoky-White Jr.,75,2025-03-31T20:18:36.467Z,18.53514655958861,28.761278176913038,146.93670359114185
Grassland,11.949026587652043,367.1747316515539,971,4.993549947859719,Benjamin Hartmann I,21,2025-02-25T10:15:35.935Z,-25.335213425569236,10.261330956127495,633.6784755999688
Deciduous,68.88013434177265,80.94786750082858,363,193.23545917333104,Mr. Arthur Borer,45,2025-01-01T22:05:20.022Z,5.356681137345731,68.25175382965244,526.7369395706337
Coniferous,47.81727287033573,89.79395648743957,269,109.08721725549549,Mr. Randal Lebsack,89,2024-12-09T13:34:44.100Z,43.85077978949994,28.37658425164409,892.47285873699
Grassland,49.68071470921859,202.98486551851965,984,184.28186397161335,Bennie Kulas,80,2025-05-31T06:11:49.275Z,-14.278795174323022,25.239455786300823,487.6512398228515
Deciduous,92.87858702638187,236.21737045864575,900,130.5223325721454,Darrell Kling,27,2025-03-21T13:46:58.566Z,43.304671021178365,95.37360178865492,770.1363745143171
Coniferous,13.856262118788436,310.55436929455027,583,127.85686247353442,Noel Stark,68,2025-06-17T08:57:53.449Z,-48.201305558905005,37.14089154661633,822.730363444658
Grassland,37.97238760651089,149.3740633924026,91,312.8077535741031,Morris Harber,84,2025-03-21T07:10:27.062Z,1.134927966631949,52.3363642222248,816.4262918999884
Deciduous,24.46178711624816,236.73573212022893,530,391.14712734753266,Percy Gibson-Koss I,54,2025-06-26T04:25:26.284Z,7.0334222400560975,83.49154274631292,44.222038991050795
Coniferous,81.8566101831384,479.85015872027725,714,314.3980169906281,Karen West,81,2025-06-05T17:25:38.232Z,1.4251901768147945,48.8795569750946,802.1025175761897
Grassland,40.68275436363183,282.35696860961616,17,118.94426877005026,May Torp,89,2024-11-18T03:15:29.992Z,24.285313580185175,71.10932664014399,409.59236277570017
Deciduous,66.84252288541757,284.20634791092016,355,23.155968421371654,Kimberly Dach DVM,63,2025-03-04T00:33:48.149Z,-15.507843578234315,40.187982433708385,984.999961258145
Coniferous,87.14644522336312,54.29685809719376,93,395.884730997961,Ralph Baumbach,42,2025-06-14T18:44:14.610Z,-32.62138329446316,38.02258937899023,853.4650967014022
Grassland,33.49453047197312,172.86308067198843,188,319.7200995509047,Mrs. Victoria Ullrich,2,2024-11-17T02:24:19.934Z,-28.9088451070711,67.07348601985723,344.76020502415486
Deciduous,57.46945456136018,53.93095400510356,594,326.87351548322476,Josefina Hackett,61,2025-07-06T11:32:37.687Z,43.04758124053478,99.328233277658,691.5198642138857
Coniferous,94.83816707972437,483.9264168923255,794,407.4325071864296,Marlon McClure,77,2025-01-21T12:48:12.202Z,15.04333931952715,70.33346644532867,203.61277111433446
Grassland,42.256930337054655,120.87800480891019,634,307.26942054298706,Dolores Gibson,82,2025-01-15T12:57:40.591Z,-15.134725021198392,18.977488594828174,199.16334986500442
Deciduous,67.19519609445706,454.3039224676322,838,294.5035449427087,Carl Schmitt IV,43,2024-10-27T14:43:05.078Z,-37.9968402441591,98.9682755493559,543.2601529993117
Coniferous,49.27720628422685,19.891918692504987,470,200.9517856654711,Clint Ullrich,19,2025-04-22T08:11:43.189Z,35.936398641206324,71.71908224071376,411.6851420600433
Grassland,9.08263685530983,213.80450907209888,326,55.24811955494806,Pat Toy,91,2025-03-06T06:10:24.433Z,17.408498283475637,59.57284894143231,218.3455212423578
Deciduous,33.23793948837556,177.35462862765417,478,247.07223148131743,Pamela Davis,66,2025-09-05T06:28:00.372Z,24.661828856915236,25.421462598489597,756.4305825745687
Coniferous,89.77442249283195,349.6191940472927,859,444.1076190082822,Roxanne Maggio,45,2025-07-24T17:44:57.378Z,-46.42823601607233,80.09253898519091,186.44080121535808
Grassland,64.76349193393253,434.2520295341965,49,42.16081033763476,Tricia Monahan,70,2025-06-06T12:55:59.766Z,29.620801587589085,99.74393758131191,649.9213493515272
Deciduous,2.345156480791047,260.56724620540626,92,267.26717166719027,Kendra Klein,67,2025-07-12T11:14:44.374Z,-25.9312680689618,12.106575165642425,709.066345899133
Coniferous,10.433293306268752,372.85150622879155,18,482.4173790952191,Jody Fritsch,11,2025-03-21T23:49:30.823Z,-25.12806502636522,33.42338184569962,849.7729753199965
Grassland,22.036851103650406,58.138541031163186,562,345.86134572676383,Debra Hahn,39,2024-11-13T17:30:13.838Z,-28.58133085537702,17.440229299478233,535.5674076161813
Deciduous,35.751635681372136,443.3044765172526,729,206.82437990629114,Dr. Katie Krajcik V,39,2024-10-20T00:20:04.486Z,-7.143091969192028,21.82321370043792,549.7959798877127
Coniferous,98.66864374023862,167.47914394759573,993,240.2951718827244,Gretchen Klein-Fahey,19,2025-07-05T14:26:33.533Z,-7.670267298817635,87.46418578014709,975.9395632965025
Grassland,14.744713185587898,429.7478525417391,319,159.37378131318837,Dr. Bernice Pacocha,71,2025-09-25T22:44:20.598Z,4.775058710947633,63.08483328483999,875.9811344002374
Deciduous,30.48303995630704,89.4511074165348,514,422.8085143514909,Ismael Gislason,60,2025-08-10T03:20:14.369Z,-43.80349521525204,57.5209803392645,623.4772844521794
Coniferous,62.24755694088526,48.86793295620009,458,104.39916171971709,Johanna Farrell,60,2024-11-18T08:41:02.261Z,3.419440845027566,8.884857782395557,112.18665894377045
Grassland,79.14153808960691,91.2024814421311,248,273.8128330379259,Guadalupe Gottlieb,37,2025-08-26T01:43:39.888Z,-45.16544493380934,20.563337206607684,932.1060846652836
Deciduous,53.66536500165239,41.60024910396896,607,424.63785623945296,Ebony Dickens,66,2025-02-16T14:34:55.208Z,-48.9769131410867,55.84365401673131,45.79759191418998
Coniferous,15.744124089833349,66.5919318033848,491,454.5798217265401,Jesse Weimann,97,2025-03-26T01:12:59.841Z,-44.93351785931736,57.79101677774452,825.508765487466
Grassland,20.22218994423747,468.01962246443145,472,386.0826541336719,Angel West,85,2025-08-01T16:28:45.348Z,-41.131961974315345,36.01931361993775,85.62181181507185
Deciduous,51.278077880851924,112.6374822028447,144,149.94670934788883,Adrienne Smith,70,2024-11-03T23:53:18.907Z,-4.7310045920312405,93.03606396424584,352.29881597752683
Coniferous,86.23414998059161,375.45307282032445,506,368.4363049250096,Miss Ellen Veum-Veum,37,2025-09-06T23:06:15.510Z,-27.269817632623017,65.55317671387456,394.6961273206398
Grassland,71.81813232204877,424.264919040259,444,116.7471617788542,Kari Rosenbaum,95,2025-03-29T16:17:17.157Z,27.475298405624926,60.24220276530832,138.81388322357088
Deciduous,32.50997069501318,298.59804876171984,664,239.6693238732405,Omar Champlin,57,2025-03-13T05:57:38.691Z,-2.674792381003499,48.598005884559825,575.8155216798186
Coniferous,15.649801104329526,249.70050854375586,893,38.42933579115197,Felicia Keeling,3,2025-08-31T03:50:06.727Z,-11.16183449048549,8.685402012430131,611.3850826211274
Grassland,18.356283343862742,285.0493631872814,656,371.76103351591155,Susie Keebler,67,2024-12-24T06:55:27.588Z,-42.16298952233046,36.775001748465,620.0019512104336
Deciduous,23.732272159308195,63.19068670179695,918,15.47749255830422,Leon Turner,64,2025-06-22T03:31:07.790Z,38.4079156210646,5.543587549822405,814.4638043739833
Coniferous,27.93590873084031,65.59653145540506,18,30.67436386551708,Tamara Stroman,79,2025-01-23T21:17:30.663Z,16.832193499431014,77.69941983255558,711.3900620155036
Grassland,53.493968534749,269.91082083503716,609,333.6752436454408,Tracy Lakin,53,2025-04-11T07:49:31.345Z,38.65277944132686,26.34748508525081,809.3441932310816
Deciduous,27.760298888664693,95.28943154029548,507,22.999797078548,Kim Beatty,90,2025-01-24T13:46:24.008Z,-10.76367653440684,8.108012328390032,590.5121935610659
Coniferous,66.90247414610349,459.89012024528347,506,175.06660674582236,Erick Friesen,30,2025-08-02T19:09:28.762Z,22.964478912763298,4.782237523235381,220.81887962692417
Grassland,54.188552568200976,28.724960850086063,843,269.98347265133634,Mr. Tyrone Block,12,2025-07-21T21:43:25.317Z,-16.8439167086035,55.350966565543786,901.3076237945352
Deciduous,21.941037205979228,40.46063073258847,336,238.95088120666333,Andrea Paucek,13,2025-05-31T23:00:08.140Z,-16.093738842755556,8.783081849571317,151.25901246163994
Coniferous,67.8262239259202,312.5290384001564,126,383.6824818740133,Deborah Mann,75,2025-02-28T16:32:44.453Z,27.746437676250935,53.318046177504584,301.16118103428744
Grassland,9.279650960117579,478.7581819088664,734,144.50599342677742,Dixie Streich,83,2025-03-30T12:24:39.261Z,34.34284927789122,20.415858630323783,564.6179624451324
Deciduous,17.002427220810205,297.1736818596255,365,477.29115837276913,Arnold Ondricka,3,2025-02-18T02:13:11.002Z,-15.020207548514009,12.93782963603735,685.5400242514443
Coniferous,73.56003896845505,35.57810011319816,500,413.8978776258882,Charlotte Von,68,2024-10-17T15:57:14.344Z,38.8639000011608,58.64342938037589,466.64797945600003
Grassland,69.53381838626228,340.3701562974602,440,365.13237578840926,Gladys Glover,39,2025-06-17T18:34:15.942Z,-0.48231829423457384,10.910035274224356,125.26554302359
Deciduous,39.50091780140065,261.31000517029315,750,93.42677246406674,Mr. Kevin Glover,47,2024-11-16T10:22:47.634Z,32.017206656746566,13.356213229708374,422.81794652878307
Coniferous,21.33347050170414,302.5942558031529,312,29.380937767913565,Colin Marvin,25,2025-08-28T04:53:01.708Z,-10.590666066855192,15.25836113630794,986.5268612315413
Grassland,23.726486642844975,470.17653589043766,287,176.86416110419668,Michael Emmerich,14,2025-08-18T12:36:28.312Z,29.018837423063815,35.575774430297315,788.9953926329035
Deciduous,35.92819526232779,235.5195528564509,132,324.4000223123003,Lora Ullrich,6,2025-05-26T09:25:17.257Z,-33.786218729801476,57.1815254711546,653.8444333833177
Coniferous,4.547562840161845,25.90433042868972,6,469.519368218258,Tracy Conroy,60,2025-09-12T19:34:28.004Z,-24.473967193625867,7.70210568793118,26.327568182954565
Grassland,72.69699239404872,397.9714926225133,882,47.58859712257981,Jacqueline Abshire,75,2024-11-05T02:14:08.658Z,27.791305794380605,50.29841754632071,872.1347878759261
Deciduous,16.451481110649183,89.99475108529441,451,378.29546666215174,Clayton Swift,49,2025-06-02T17:48:11.957Z,49.56860775128007,96.23961889278144,913.5902408948168
Coniferous,32.20789274899289,319.88607901963405,766,222.31524240993895,Dr. Angel Hirthe,36,2025-03-07T15:31:52.876Z,-2.0498943980783224,97.03871662751772,556.481739558978
Grassland,69.61266473028809,302.25400399183854,473,71.63185147428885,Jermaine Labadie,34,2025-08-22T09:06:13.565Z,-44.89988300483674,60.88016620464623,735.5760571118444
Deciduous,40.61092787608504,395.1307371861767,470,5.171374221565202,Dr. Traci Parisian,51,2025-01-02T16:20:05.993Z,-18.910558056086302,18.69232391915284,398.5729311329778
Coniferous,9.562504942063242,259.3102167129982,804,158.63560063554905,Michael Gleichner,66,2025-03-22T18:42:12.630Z,46.48164620157331,12.457288620760664,988.7926095535513
Grassland,90.69609752111137,487.1343892829027,416,367.83845991664566,Mr. Adrian Windler,3,2025-01-17T16:31:35.936Z,-41.43958955537528,42.45517301931977,826.6130110444501
Deciduous,77.10935756796971,199.79268000484444,729,41.455560309113935,Larry Spencer,25,2025-08-25T01:23:38.178Z,8.666168130002916,44.41716846055351,207.33159728324972
Coniferous,17.021857323125005,76.12627099640667,820,244.81869883672334,Miss Wanda Connelly II,24,2024-12-12T07:18:10.532Z,49.399529374204576,45.17075659753755,697.4005677320529
Grassland,86.66644003381953,415.0816207132302,958,287.9492860676255,Elsa Von,9,2025-06-03T08:51:05.217Z,34.03768052812666,40.05758032342419,390.38300838973373
Deciduous,72.74259191076271,465.35832715127617,507,126.214046346955,Ms. Hannah Halvorson,93,2025-05-08T02:25:26.448Z,-34.67768875416368,79.16283307108097,57.77520001330413
Coniferous,95.85965261654928,337.7684870006051,197,446.79361866926774,Marco Pagac,72,2025-01-15T08:51:42.131Z,40.39220914710313,72.26354736275971,891.2407785849646
Grassland,49.44599763676524,125.87482600379735,926,497.1260393753182,Leticia Roob,57,2025-10-05T15:56:17.488Z,34.54722538590431,46.98039458086714,669.4844954779837
Deciduous,35.839434620924294,300.9802523534745,194,234.3925153061282,Roland Effertz,18,2025-05-20T08:34:35.661Z,-45.01638601068407,85.2189374496229,644.5613399953581
Coniferous,86.13915049377829,53.76193682895973,440,164.1265724550467,Dallas Senger,67,2025-09-11T13:41:55.881Z,-16.834785626269877,87.46655352320522,667.8680720953271
Grassland,16.114097813144326,363.9202041234821,716,351.4385126393754,Lionel Hegmann PhD,95,2025-06-29T23:48:08.226Z,5.60529544018209,80.78143362165429,894.7547905170359
Deciduous,87.79156548366882,142.60691776196472,602,207.01967442501336,Ruth Hessel,13,2024-11-04T09:49:40.548Z,22.527808835729957,60.36832253402099,755.2814214495011
Coniferous,52.71706029190682,490.0144850402139,302,174.2311936384067,Iris Pagac,74,2025-10-04T01:24:18.699Z,-13.298457628116012,91.91628704452887,93.19846251257695
Grassland,6.464116774033755,103.23001080472022,616,495.50886600255035,Lillian Lemke,53,2025-04-10T09:15:00.952Z,-38.3777191163972,17.636328955413774,855.5452984916046
Deciduous,99.47827681479976,409.25124753825366,280,67.20265192305669,Pam Marquardt,51,2025-05-18T07:51:27.106Z,5.750744370743632,78.17875884729438,207.7373560271226
Coniferous,36.894315543817356,160.39034929778427,617,29.460722027346492,Ruth Vandervort V,28,2025-08-17T08:19:49.127Z,-11.27143686171621,78.11418562289327,196.1390630917158
Grassland,63.43747115787119,325.2408898391295,975,209.17368514765985,Elsa Heathcote,100,2025-08-15T18:00:08.227Z,14.56658598035574,99.12289266777225,767.7088269668166
Deciduous,1.245520140742883,40.50893639167771,361,152.94281343882903,Cynthia Mann-Block,48,2025-01-24T17:58:36.256Z,20.199547801166773,69.14740263158455,239.23735074233264
Coniferous,6.269310512812808,430.21538134268485,682,306.06995912641287,Miss Antoinette Jakubowski,98,2025-06-22T16:22:58.401Z,-8.003146410919726,77.98796839779243,600.1127629603725
Grassland,92.19302231888287,221.53630026709288,715,264.04623017366976,Krista Metz,35,2025-08-18T22:12:22.897Z,-35.94004423357546,27.637851022183895,958.8755829797592
Deciduous,75.7992215147242,66.96208399208263,771,271.96586429094896,Larry Fritsch,99,2025-07-23T21:15:34.631Z,26.865401794202626,9.650062799220905,665.43613170553
